Station ID,State,City,Station Name,Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s)
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T01:45:00.000000+0000,35.38,54.71,58.24,91.35,149.59,32.85,9.22,4.86,17.83,0.72,0.67,0.24,0.32,88.29,1.38,165.24,,758.32,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T02:00:00.000000+0000,35.82,55.23,64.67,92.7,158.66,38.12,8.65,5.02,18.23,0.58,0.85,0.19,0.21,85.77,0.71,242.23,0.84,758.1,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T02:15:00.000000+0000,37.68,57.46,61.91,91.19,153.1,33.83,9.36,4.87,17.89,1.11,0.38,0.23,0.42,86.13,1.25,293.57,0.17,758.03,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T02:30:00.000000+0000,37.68,57.46,58.1,82.92,141.02,32.57,9.66,5.01,17.72,0.95,0.42,0.67,0.23,88.38,1.25,293.58,0.07,757.88,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T02:45:00.000000+0000,37.68,57.46,54.74,74.26,129,31.34,9.55,4.41,17.36,0.52,1.16,0.14,0.44,90.13,1.25,293.58,,757.88,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T03:00:00.000000+0000,37.12,56.79,50.91,67.22,118.13,30.17,9.68,3.64,17.52,0.35,0.96,0.23,0.08,92.32,0.48,272.72,0.02,757.88,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T03:15:00.000000+0000,34.72,53.91,47.53,60.78,108.31,29.42,9.36,4.61,17.89,0.56,0.49,0.18,,92.99,1.41,136.47,0.1,757.8,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T03:30:00.000000+0000,34.72,53.91,44.03,55.01,99.04,28.69,9.69,4.14,18.26,0.55,0.78,0.76,0.1,93.4,1.41,136.47,,757.8,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T03:45:00.000000+0000,34.72,53.91,41.19,50.11,91.3,28.17,9.55,4.23,17.86,0.29,0.6,0.89,0.02,94.27,1.41,136.47,0.14,757.88,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T04:00:00.000000+0000,34.66,53.84,39.27,46.09,85.36,28.01,7.65,3.68,17.61,1.12,0.59,1,0.17,95.36,1.41,136.47,0.01,757.88,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T04:15:00.000000+0000,34.38,53.51,37.83,43.31,81.14,27.87,8.86,4.32,18.17,0.46,0.7,0.54,0.6,96.54,1.41,136.47,,757.88,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T04:30:00.000000+0000,34.38,53.51,36.44,41.2,77.64,27.3,8.94,2.72,17.55,0.37,1.63,0.25,0.26,96.5,1.41,136.47,,758.03,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T04:45:00.000000+0000,34.38,53.51,36.33,40.93,77.26,27.38,9.33,3.89,17.46,0.69,1.43,0.04,0.18,97.72,1.41,136.47,,758.1,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T05:00:00.000000+0000,34.5,53.64,39.57,48.66,88.24,28.53,9.38,4.69,17.71,0.13,1.02,0.35,0.03,98.83,1.41,136.47,,758.1,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T05:15:00.000000+0000,35.03,54.28,80.02,98.93,178.95,36.02,9.39,4.54,18.02,0.5,0.44,0.39,0.26,98.75,1.41,136.47,0.04,758.1,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T05:30:00.000000+0000,35.03,54.28,93.08,110.58,203.66,39.79,9.27,4.76,17.96,0.54,0.35,0.27,0.22,98.32,1.41,136.66,0.24,758.25,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T05:45:00.000000+0000,35.03,54.28,87.3,100.58,187.88,38.32,9.31,4.78,17.58,0.28,0.45,0.04,0.28,97.64,1.42,138.14,0.68,758.32,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T06:00:00.000000+0000,35.89,55.32,93.96,103.05,198.12,43.33,9.12,3.86,17.2,0.43,0.08,0.32,0.62,96.86,1.42,142.7,0.79,758.47,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T06:15:00.000000+0000,39.59,59.76,95.66,105.01,200.67,40.97,9.38,4.05,16.37,0.09,0.28,0.49,0.29,96.18,1.4,147.18,1.22,758.55,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T06:30:00.000000+0000,39.59,59.76,89.5,96.73,186.24,39.28,9.57,4.24,17.02,0.21,0.77,1.02,0.33,95.8,1.4,147.35,2.85,758.62,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T06:45:00.000000+0000,39.59,59.76,82.26,88.2,170.46,37.2,9.77,4.23,16.71,0.72,0.84,0.55,0.06,95.02,1.4,152.04,8.18,758.78,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T07:00:00.000000+0000,39.09,59.16,75.02,80.1,155.12,35.55,9.82,4.4,16.64,0.14,0.99,0.41,0.5,94.54,1.39,153.31,13.6,759,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T07:15:00.000000+0000,36.93,56.56,68.07,72.55,140.62,34.34,9.72,4.05,16.77,0,0.58,0.38,0.42,94.24,1.39,153.31,16.85,759.08,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T07:30:00.000000+0000,36.93,56.56,61.49,65.57,127.06,33.53,9.64,4.97,17.27,0.53,0.58,0.2,0.33,94.47,1.39,153.31,19.58,759.22,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T07:45:00.000000+0000,36.93,56.56,55.61,59.21,114.82,32.97,9.8,4.14,16.87,1.75,0.79,0.21,0.34,91.79,1.08,173.53,24.48,759.45,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T08:00:00.000000+0000,36.66,56.27,49.99,54.83,104.82,31.97,9.14,3.56,17.15,1.2,1.11,0.19,0.27,86.39,1.34,188.33,26.85,759.68,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T08:15:00.000000+0000,35.54,54.89,44.49,51.64,96.13,31.18,9.22,3.49,16.72,0.18,1.35,0.92,0.23,84.39,1.2,199.76,29.3,759.9,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T08:30:00.000000+0000,35.54,54.89,39.45,49.16,88.61,29.96,9.47,4.01,17.05,0,0.58,0.19,0.59,83.1,1.24,186.74,42.41,759.97,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T08:45:00.000000+0000,35.54,54.89,34.77,47.17,81.94,29.59,9.53,3.68,17.78,0.24,0.42,0.8,0.58,80.86,1.27,223.67,37.22,759.97,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T09:00:00.000000+0000,35.3,54.6,29.09,45.92,75.01,29.18,9.44,3.8,17.29,1.33,1.14,0.37,0.21,80.39,1.12,222.06,37.15,759.9,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T09:15:00.000000+0000,34.26,53.36,24.07,44.35,68.41,28.69,9.61,4.21,17.11,0.49,0.23,0.48,0.16,78.43,1.2,219.68,54.01,759.82,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T09:30:00.000000+0000,34.26,53.36,19.77,42.77,62.54,27.78,9.75,4.4,17.32,1.56,0.21,0.72,0.17,75.2,1.19,205.96,79.06,759.75,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T09:45:00.000000+0000,34.26,53.36,14.78,41.09,55.88,27.31,9.8,4.03,18.45,0.91,0.47,0.26,0.51,69.22,1.1,255.72,72.96,759.6,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T10:00:00.000000+0000,34.14,53.21,10.76,39.34,50.67,27.52,9.13,4.2,19.48,1.07,0.09,0.31,0.41,68.86,1.07,223.4,62.6,759.38,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T10:15:00.000000+0000,33.62,52.59,9.44,38.92,48.35,26.45,10.03,4.64,22.75,0.38,0,0.25,0.91,66.44,1.31,244.67,93.13,759.22,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T10:30:00.000000+0000,33.62,52.59,8.24,33.67,41.91,25.99,10.23,4.15,32.6,0.23,0,0.26,0.7,63.14,1.31,249.21,86.05,759.08,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T10:45:00.000000+0000,33.62,52.59,7.88,28.96,36.84,25.48,10.24,4.25,35.88,0.04,0.2,0.05,0.24,63.25,0.97,245.91,100.61,758.92,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T11:00:00.000000+0000,34.23,53.32,7.79,25.84,33.64,24.87,10.19,4.28,35.62,0.16,0.8,0.25,0.54,64.56,1.2,244.33,98.58,758.85,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T11:15:00.000000+0000,36.86,56.48,7.7,21.25,28.95,24.94,10.06,4.54,40.19,0.94,0.67,0.28,0.28,64.96,1.13,247.09,65.17,758.7,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T11:30:00.000000+0000,36.86,56.48,7.65,17.26,24.91,24.82,10.34,3.2,40.55,0.53,1.16,0.15,0.45,64.88,1.13,266.23,80.78,758.55,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T11:45:00.000000+0000,36.86,56.48,7.63,15.03,22.65,24.72,10.34,3.05,41.98,0.7,0.95,0.02,1.07,65.33,1.27,246.09,56.86,758.4,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T12:00:00.000000+0000,36.16,55.65,7.67,14.36,22.02,24.86,8.6,2.89,43.23,1.04,1.08,0.11,0.66,65.81,1.24,251.87,41.53,758.25,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T12:15:00.000000+0000,33.17,52.06,7.67,14.12,21.79,25.02,9.95,3.39,42.46,0.19,0.92,0.4,0.31,66,0.97,239.9,62.49,758.1,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T12:30:00.000000+0000,33.17,52.06,7.68,14.36,22.04,24.61,10.14,3.34,40.34,0,0.16,0.26,0.96,65.2,0.74,265.62,101.67,757.88,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T12:45:00.000000+0000,33.17,52.06,7.66,14.05,21.71,24.33,10.08,3.01,37.46,0.38,0,0.37,0.2,64.21,0.59,187.04,89.75,757.65,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T13:00:00.000000+0000,33.22,52.11,7.7,14.22,21.92,24.21,10.11,2.99,35.86,0.56,0.73,0.07,0.2,64.45,1.01,248.66,71.71,757.35,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T13:15:00.000000+0000,33.42,52.35,7.8,15.06,22.86,24.32,10.09,2.86,35.72,0.36,0.69,0.25,0.36,65.1,0.99,232.55,67.03,757.28,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T13:30:00.000000+0000,33.42,52.35,7.85,16.3,24.15,24.45,10.19,4,36.38,0.85,0.3,0.57,0.31,65.34,1.07,250.83,55.16,757.12,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T13:45:00.000000+0000,33.42,52.35,7.89,19.03,26.92,25.11,10.17,4.52,34.95,0.42,1.76,0.51,0.17,66.68,0.91,251.71,50.45,756.9,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T14:00:00.000000+0000,34.03,53.08,7.88,19.36,27.35,24.97,8.76,3.33,36.07,0.53,1.77,0.35,0.27,66.08,1.07,254.59,55.51,756.82,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T14:15:00.000000+0000,36.66,56.24,8,19.59,27.59,25,8.58,4.03,36.4,0.1,0.82,0.29,0.69,65.33,0.81,229.94,61.89,756.68,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T14:30:00.000000+0000,36.66,56.24,8.07,19.56,27.63,24.91,8.41,3.79,35.76,0,0.67,0.05,0.56,64.22,0.88,234.08,63.31,756.6,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T14:45:00.000000+0000,36.66,56.24,7.99,17.56,25.55,24.67,8.83,4.46,39.04,0.23,0.12,0.37,0.41,64.34,1.07,237.3,56.67,756.45,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T15:00:00.000000+0000,36.42,55.95,7.98,16.05,24.03,24.75,8.69,2.97,41.25,1.03,0.9,0.33,0.43,63.35,1.4,247.64,56.16,756.53,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T15:15:00.000000+0000,35.39,54.72,7.95,15.18,23.13,25.15,8.89,2.21,44.34,1.27,0.85,0.46,0.29,65.11,1.1,250.48,49.12,756.6,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T15:30:00.000000+0000,35.39,54.72,7.96,14.1,22.06,25.31,8.6,2.1,47.79,0.73,0.14,0.77,0.2,66.64,1.26,251.88,46.32,756.6,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T15:45:00.000000+0000,35.39,54.72,7.94,14.51,22.44,25.58,8.66,2.54,47,0.89,0.43,0.56,0.03,66.95,1.21,243.55,43.03,756.68,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T16:00:00.000000+0000,34.98,54.22,7.89,13.7,21.6,25.53,6.97,3.63,45.54,0.47,1.85,0.51,0.43,67.11,1.1,237.43,37.47,756.75,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T16:15:00.000000+0000,33.2,52.09,7.93,12.91,20.84,25.23,9.45,3.62,42.11,0.59,0.93,0.52,0.24,66.47,1.1,228.01,30.21,756.75,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T16:30:00.000000+0000,33.2,52.09,7.93,13.14,21.07,24.88,10.02,3.21,41.04,0.59,0.45,0.28,0.47,66.62,1.22,243.2,24.48,756.82,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T16:45:00.000000+0000,33.2,49.7,7.91,13.27,20.14,23.25,10.26,3.67,38.08,0.67,0.53,0.05,0.32,70.94,1.25,241.84,20.64,757.58,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T17:00:00.000000+0000,92.96,171.09,7.89,13.93,21.39,25.68,23.33,1.2,41.94,0.1,1.57,,0.27,69.72,1.06,244.51,15.44,757.28,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T17:15:00.000000+0000,93,178.31,7.89,13.82,21.71,27.82,23.37,1,39.62,0.34,1.47,0.31,0.05,68.62,1.04,236.48,6.88,757.28,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T17:30:00.000000+0000,93,178.31,7.16,13.66,21.53,10.83,23.29,1.3,37.28,0.42,1.4,0.38,,68.36,0.91,228.68,2.59,757.42,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T17:45:00.000000+0000,93,178.31,7.73,14.17,22.15,18.84,23.34,0.8,33.97,0.33,0,0.28,0.19,68.18,1.05,211.23,0.38,757.5,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T18:00:00.000000+0000,91.68,175.82,8.02,13.93,22.03,27.51,22.67,1.1,30.39,0.67,0.56,0.25,0.24,68.13,1.03,240.04,0.05,757.65,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T18:15:00.000000+0000,85.6,165.1,8,15.69,23.68,27.39,20.93,1.2,31.84,1.22,0.71,0.27,1.04,69.83,1.01,230.93,0.02,757.8,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T18:30:00.000000+0000,85.6,165.1,8.05,16.84,24.89,27.17,21.03,1.2,30.71,0.71,0.95,0.17,0.22,71.46,0.97,207.52,0.2,758.03,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T18:45:00.000000+0000,85.6,165.1,8.08,18.29,26.37,26.9,21.08,1.2,31.77,0.28,1.12,0.03,0.26,70.6,1.17,238.68,0.47,758.18,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T19:00:00.000000+0000,85.22,164.38,8.06,19.09,27.14,26.47,21.31,1.2,31.85,0.38,0.8,,0.46,70.77,1.12,254.71,0.21,758.32,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T19:15:00.000000+0000,83.46,161.29,8.05,19.18,27.24,26.65,21.13,1.3,32.78,0.85,0.85,,0.48,70.07,1.24,248.79,0.35,758.47,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T19:30:00.000000+0000,83.46,161.29,8.03,19.81,27.83,26.36,20.7,1.3,32.25,0.79,1.09,0.37,0.09,70.05,1.17,248.43,0.16,758.7,-0.5
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T19:45:00.000000+0000,83.46,161.29,8.03,20.6,28.63,26.09,20.98,1.3,31.95,0.14,0.86,0.75,0.17,70.76,1.17,238.36,0.02,758.92,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T20:00:00.000000+0000,83.1,160.61,8.08,21.22,29.31,25.83,19.28,1.3,28.97,0,0.48,0.46,0.42,72.36,1.14,211.71,,759,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T20:15:00.000000+0000,81.45,157.69,8.2,21.99,30.2,25.72,21.81,1.2,25.98,0,0.66,0.93,0.24,73.54,1.17,199.06,,759.15,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T20:30:00.000000+0000,81.45,157.69,8.51,23.9,32.41,25.54,22.76,1.4,21.82,0.3,1.03,0.54,0.37,74.03,1.25,203.68,0.07,759.22,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T20:45:00.000000+0000,81.45,157.69,9.37,27.14,36.52,25.5,23.01,1.3,18.38,0.38,1.47,0.08,0.24,74.67,1.24,203.59,0.1,759.38,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T21:00:00.000000+0000,83.85,161.97,11.02,31.13,42.15,25.58,22.87,1.5,19.4,0.07,1.12,0.23,0.27,74.27,1.27,189.42,0.01,759.45,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T21:15:00.000000+0000,94.15,180.38,13.93,34.75,48.68,26.1,22.55,1.5,19.1,0.61,1.16,0.91,0.28,75.36,1.18,195.45,0.01,759.45,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T21:30:00.000000+0000,94.15,180.38,17.81,38.7,56.51,26.42,22.62,1.8,18.04,1.05,1.03,1.51,0.14,76.01,1.3,186.32,0.02,759.53,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T21:45:00.000000+0000,94.15,180.38,23.03,43.67,66.71,26.77,22.87,1.8,17.41,0.68,1.04,0.45,0.8,76.83,1.24,182.18,0.31,759.53,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T22:00:00.000000+0000,92.97,178.27,28.91,48.08,77.54,28.98,21.29,1.8,18.21,0.45,1.54,0.28,0.75,76.17,1.24,199.38,0.2,759.45,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T22:15:00.000000+0000,87.91,169.24,30.55,50.22,80.77,27.95,21.67,1.9,18.09,0.68,0.65,0.06,0.57,76.58,1.33,178.03,0.43,759.38,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T22:30:00.000000+0000,87.91,169.24,32.42,51.47,83.89,28.03,21.92,1.9,18.56,0.14,1.07,0.18,0.56,78.65,1.27,181.67,0.31,759.22,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T22:45:00.000000+0000,87.91,169.24,35.28,54.1,89.38,28.38,21.63,2.1,17.57,0.36,0.84,0.04,0.73,78.05,1.31,171.69,0.37,759,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T23:00:00.000000+0000,88.86,170.83,37.59,55.62,93.21,28.75,21.63,1.8,18.12,0.29,1.1,0.37,0.3,80.26,1.38,165.35,,758.92,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T23:15:00.000000+0000,92.93,178.2,38.39,56.06,94.45,28.73,22.15,1.9,15.92,0.72,0.71,0.57,0.47,81.55,1.38,165.28,,758.85,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-02T23:30:00.000000+0000,92.93,178.2,39.36,57,96.36,28.61,21.78,2,16.25,0.42,0.11,0.27,0.22,80.36,1.31,182.56,0.51,758.7,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-03T00:00:00.000000+0000,93.16,178.58,44.89,61.99,106.88,29.72,16.65,1.9,18.1,0.06,0.94,0.42,0.27,80.24,1.34,176.45,0.08,758.62,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-03T00:15:00.000000+0000,94.11,180.3,46.13,62.67,108.8,31,20.43,2.2,17.11,0,0.65,0.27,0.7,83.03,1.37,172.62,,758.7,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-03T00:30:00.000000+0000,94.11,180.3,46.33,61.63,107.96,30.89,20.8,2,16.83,0.68,1.14,0.04,0.31,85.27,1.37,169.91,,758.62,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-03T00:45:00.000000+0000,94.11,180.3,45.81,59.43,105.23,30.54,20.24,1.8,16.58,0.31,1.56,0.22,0.04,86.79,1.37,170.85,,758.55,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-03T01:00:00.000000+0000,93.35,178.86,48.61,61.42,110.04,30.52,20.9,3.1,16.56,0.22,1.86,0.21,,87.21,1.36,179.92,,758.4,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-03T01:15:00.000000+0000,89.82,172.65,72,84.83,156.84,34.27,20.87,3.5,16.57,0.43,0.9,0.57,0.35,87.11,1.31,183.07,0.44,758.18,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-03T01:30:00.000000+0000,89.82,172.65,73.67,84.41,158.08,35.13,21.13,3.3,16.24,0.09,0.88,0.49,0.08,87.04,1.32,184.8,0.21,758.03,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-03T01:45:00.000000+0000,89.82,172.65,72.38,82.17,154.55,34.74,21.17,2.9,16.94,0.25,0.96,0.85,0.24,86.48,1.34,189.51,0.86,757.88,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-03T02:00:00.000000+0000,90.66,174.24,67.3,77.58,145.86,36.26,20.36,0,17.67,1.46,1.52,0.17,0.26,86.28,1.21,200.65,1.09,757.8,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-03T02:15:00.000000+0000,94.53,181.05,64.14,75.65,139.79,33.33,20.42,0,16.68,0.57,1.37,0.31,0.36,86.94,1.37,171.79,0.18,757.65,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-03T02:30:00.000000+0000,94.53,181.05,59.55,69.76,129.31,32.13,21.43,0,14.12,0.67,1.31,0.23,0.07,90.68,1.37,171.21,,757.58,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-03T02:45:00.000000+0000,94.53,181.05,55.65,64.43,120.08,30.97,21.64,0.1,16.43,0.4,2.2,0.38,0.26,92.86,1.37,171.21,,757.5,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-03T03:00:00.000000+0000,95.05,181.98,52.9,60.52,113.43,30.29,21.59,0.1,17.15,0.48,0.76,0.39,0.25,94.13,1.37,171.21,,757.5,-0.51
site_293,Tamil Nadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",2024-01-03T03:15:00.000000+0000,97.45,186.27,52.96,59.18,112.14,30.5,20.91,0,17.05,0.37,1.58,0.3,0.31,94.72,1.37,171.21,,757.5,-0.51
